year,month,yearmonth,decimal_date,days,type,ppm
2009,7,2009-07-01,2009.5420000000001,22.0,interpolated,388.03
2009,7,2009-07-01,2009.5420000000001,22.0,trend,387.55
2009,8,2009-08-01,2009.625,27.0,average,386.11
2009,8,2009-08-01,2009.625,27.0,interpolated,386.11
2009,8,2009-08-01,2009.625,27.0,trend,387.8
2009,9,2009-09-01,2009.7079999999999,28.0,average,384.74
2009,9,2009-09-01,2009.7079999999999,28.0,interpolated,384.74
2009,9,2009-09-01,2009.7079999999999,28.0,trend,388.01
2009,10,2009-10-01,2009.7920000000001,30.0,average,384.43
2009,10,2009-10-01,2009.7920000000001,30.0,interpolated,384.43
2009,10,2009-10-01,2009.7920000000001,30.0,trend,387.68
2009,11,2009-11-01,2009.875,30.0,average,386.02
2009,11,2009-11-01,2009.875,30.0,interpolated,386.02
2009,11,2009-11-01,2009.875,30.0,trend,388.16
2009,12,2009-12-01,2009.9579999999999,20.0,average,387.42
2009,12,2009-12-01,2009.9579999999999,20.0,interpolated,387.42
2009,12,2009-12-01,2009.9579999999999,20.0,trend,388.23
2010,1,2010-01-01,2010.0420000000001,30.0,average,388.71
2010,1,2010-01-01,2010.0420000000001,30.0,interpolated,388.71
2010,1,2010-01-01,2010.0420000000001,30.0,trend,388.41
2010,2,2010-02-01,2010.125,20.0,average,390.2
2010,2,2010-02-01,2010.125,20.0,interpolated,390.2
2010,2,2010-02-01,2010.125,20.0,trend,389.26
2010,3,2010-03-01,2010.2079999999999,25.0,average,391.17
2010,3,2010-03-01,2010.2079999999999,25.0,interpolated,391.17
2010,3,2010-03-01,2010.2079999999999,25.0,trend,389.65
2010,4,2010-04-01,2010.2920000000001,26.0,average,392.46
2010,4,2010-04-01,2010.2920000000001,26.0,interpolated,392.46
2010,4,2010-04-01,2010.2920000000001,26.0,trend,389.89
2010,5,2010-05-01,2010.375,28.0,average,393.0
2010,5,2010-05-01,2010.375,28.0,interpolated,393.0
2010,5,2010-05-01,2010.375,28.0,trend,389.88
2010,6,2010-06-01,2010.4579999999999,28.0,average,392.15
2010,6,2010-06-01,2010.4579999999999,28.0,interpolated,392.15
2010,6,2010-06-01,2010.4579999999999,28.0,trend,389.89
2010,7,2010-07-01,2010.5420000000001,29.0,average,390.2
2010,7,2010-07-01,2010.5420000000001,29.0,interpolated,390.2
2010,7,2010-07-01,2010.5420000000001,29.0,trend,389.72
2010,8,2010-08-01,2010.625,26.0,average,388.35
2010,8,2010-08-01,2010.625,26.0,interpolated,388.35
2010,8,2010-08-01,2010.625,26.0,trend,390.01
2010,9,2010-09-01,2010.7079999999999,29.0,average,386.85
2010,9,2010-09-01,2010.7079999999999,29.0,interpolated,386.85
2010,9,2010-09-01,2010.7079999999999,29.0,trend,390.14
2010,10,2010-10-01,2010.7920000000001,31.0,average,387.24
2010,10,2010-10-01,2010.7920000000001,31.0,interpolated,387.24
2010,10,2010-10-01,2010.7920000000001,31.0,trend,390.53
2010,11,2010-11-01,2010.875,28.0,average,388.67
2010,11,2010-11-01,2010.875,28.0,interpolated,388.67
2010,11,2010-11-01,2010.875,28.0,trend,390.79
2010,12,2010-12-01,2010.9579999999999,29.0,average,389.79
2010,12,2010-12-01,2010.9579999999999,29.0,interpolated,389.79
2010,12,2010-12-01,2010.9579999999999,29.0,trend,390.6
2011,1,2011-01-01,2011.0420000000001,29.0,average,391.33
2011,1,2011-01-01,2011.0420000000001,29.0,interpolated,391.33
2011,1,2011-01-01,2011.0420000000001,29.0,trend,391.03
2011,2,2011-02-01,2011.125,28.0,average,391.86
2011,2,2011-02-01,2011.125,28.0,interpolated,391.86
2011,2,2011-02-01,2011.125,28.0,trend,390.94
2011,3,2011-03-01,2011.2079999999999,29.0,average,392.6
2011,3,2011-03-01,2011.2079999999999,29.0,interpolated,392.6
2011,3,2011-03-01,2011.2079999999999,29.0,trend,391.07
2011,4,2011-04-01,2011.2920000000001,28.0,average,393.25
2011,4,2011-04-01,2011.2920000000001,28.0,interpolated,393.25
2011,4,2011-04-01,2011.2920000000001,28.0,trend,390.63
2011,5,2011-05-01,2011.375,30.0,average,394.19
2011,5,2011-05-01,2011.375,30.0,interpolated,394.19
2011,5,2011-05-01,2011.375,30.0,trend,391.02
2011,6,2011-06-01,2011.4579999999999,28.0,average,393.73
2011,6,2011-06-01,2011.4579999999999,28.0,interpolated,393.73
2011,6,2011-06-01,2011.4579999999999,28.0,trend,391.44
2011,7,2011-07-01,2011.5420000000001,26.0,average,392.51
2011,7,2011-07-01,2011.5420000000001,26.0,interpolated,392.51
2011,7,2011-07-01,2011.5420000000001,26.0,trend,392.04
2011,8,2011-08-01,2011.625,27.0,average,390.13
2011,8,2011-08-01,2011.625,27.0,interpolated,390.13
2011,8,2011-08-01,2011.625,27.0,trend,391.83
2011,9,2011-09-01,2011.7079999999999,26.0,average,389.08
2011,9,2011-09-01,2011.7079999999999,26.0,interpolated,389.08
2011,9,2011-09-01,2011.7079999999999,26.0,trend,392.4
2011,10,2011-10-01,2011.7920000000001,31.0,average,389.0
2011,10,2011-10-01,2011.7920000000001,31.0,interpolated,389.0
2011,10,2011-10-01,2011.7920000000001,31.0,trend,392.33
2011,11,2011-11-01,2011.875,28.0,average,390.28
2011,11,2011-11-01,2011.875,28.0,interpolated,390.28
2011,11,2011-11-01,2011.875,28.0,trend,392.44
2011,12,2011-12-01,2011.9579999999999,28.0,average,391.86
2011,12,2011-12-01,2011.9579999999999,28.0,interpolated,391.86
2011,12,2011-12-01,2011.9579999999999,28.0,trend,392.66
2012,1,2012-01-01,2012.0420000000001,30.0,average,393.12
2012,1,2012-01-01,2012.0420000000001,30.0,interpolated,393.12
2012,1,2012-01-01,2012.0420000000001,30.0,trend,392.89
2012,2,2012-02-01,2012.125,26.0,average,393.86
2012,2,2012-02-01,2012.125,26.0,interpolated,393.86
2012,2,2012-02-01,2012.125,26.0,trend,393.04
2012,3,2012-03-01,2012.2079999999999,30.0,average,394.4
2012,3,2012-03-01,2012.2079999999999,30.0,interpolated,394.4
2012,3,2012-03-01,2012.2079999999999,30.0,trend,392.8
2012,4,2012-04-01,2012.2920000000001,29.0,average,396.18
2012,4,2012-04-01,2012.2920000000001,29.0,interpolated,396.18
2012,4,2012-04-01,2012.2920000000001,29.0,trend,393.43
2012,5,2012-05-01,2012.375,30.0,average,396.74
2012,5,2012-05-01,2012.375,30.0,interpolated,396.74
2012,5,2012-05-01,2012.375,30.0,trend,393.54
2012,6,2012-06-01,2012.4579999999999,28.0,average,395.71
2012,6,2012-06-01,2012.4579999999999,28.0,interpolated,395.71
2012,6,2012-06-01,2012.4579999999999,28.0,trend,393.45
2012,7,2012-07-01,2012.5420000000001,26.0,average,394.36
2012,7,2012-07-01,2012.5420000000001,26.0,interpolated,394.36
2012,7,2012-07-01,2012.5420000000001,26.0,trend,393.92
2012,8,2012-08-01,2012.625,30.0,average,392.39
2012,8,2012-08-01,2012.625,30.0,interpolated,392.39
2012,8,2012-08-01,2012.625,30.0,trend,394.17
2012,9,2012-09-01,2012.7079999999999,27.0,average,391.11
2012,9,2012-09-01,2012.7079999999999,27.0,interpolated,391.11
2012,9,2012-09-01,2012.7079999999999,27.0,trend,394.54
2012,10,2012-10-01,2012.7920000000001,28.0,average,391.05
2012,10,2012-10-01,2012.7920000000001,28.0,interpolated,391.05
2012,10,2012-10-01,2012.7920000000001,28.0,trend,394.41
2012,11,2012-11-01,2012.875,29.0,average,392.98
2012,11,2012-11-01,2012.875,29.0,interpolated,392.98
2012,11,2012-11-01,2012.875,29.0,trend,395.02
2012,12,2012-12-01,2012.9579999999999,29.0,average,394.34
2012,12,2012-12-01,2012.9579999999999,29.0,interpolated,394.34
2012,12,2012-12-01,2012.9579999999999,29.0,trend,395.04
2013,1,2013-01-01,2013.0420000000001,28.0,average,395.55
2013,1,2013-01-01,2013.0420000000001,28.0,interpolated,395.55
2013,1,2013-01-01,2013.0420000000001,28.0,trend,395.4
2013,2,2013-02-01,2013.125,25.0,average,396.8
2013,2,2013-02-01,2013.125,25.0,interpolated,396.8
2013,2,2013-02-01,2013.125,25.0,trend,396.02
2013,3,2013-03-01,2013.2079999999999,30.0,average,397.43
2013,3,2013-03-01,2013.2079999999999,30.0,interpolated,397.43
2013,3,2013-03-01,2013.2079999999999,30.0,trend,395.85
2013,4,2013-04-01,2013.2920000000001,22.0,average,398.41
2013,4,2013-04-01,2013.2920000000001,22.0,interpolated,398.41
2013,4,2013-04-01,2013.2920000000001,22.0,trend,395.53
2013,5,2013-05-01,2013.375,28.0,average,399.78
2013,5,2013-05-01,2013.375,28.0,interpolated,399.78
2013,5,2013-05-01,2013.375,28.0,trend,396.4
2013,6,2013-06-01,2013.4579999999999,26.0,average,398.61
2013,6,2013-06-01,2013.4579999999999,26.0,interpolated,398.61
2013,6,2013-06-01,2013.4579999999999,26.0,trend,396.28
2013,7,2013-07-01,2013.5420000000001,21.0,average,397.32
2013,7,2013-07-01,2013.5420000000001,21.0,interpolated,397.32
2013,7,2013-07-01,2013.5420000000001,21.0,trend,396.92
2013,8,2013-08-01,2013.625,27.0,average,395.2
2013,8,2013-08-01,2013.625,27.0,interpolated,395.2
2013,8,2013-08-01,2013.625,27.0,trend,397.08
2013,9,2013-09-01,2013.7079999999999,27.0,average,393.45
2013,9,2013-09-01,2013.7079999999999,27.0,interpolated,393.45
2013,9,2013-09-01,2013.7079999999999,27.0,trend,396.99
2013,10,2013-10-01,2013.7920000000001,28.0,average,393.7
2013,10,2013-10-01,2013.7920000000001,28.0,interpolated,393.7
2013,10,2013-10-01,2013.7920000000001,28.0,trend,397.04
2013,11,2013-11-01,2013.875,30.0,average,395.16
2013,11,2013-11-01,2013.875,30.0,interpolated,395.16
2013,11,2013-11-01,2013.875,30.0,trend,397.14
2013,12,2013-12-01,2013.9579999999999,30.0,average,396.84
2013,12,2013-12-01,2013.9579999999999,30.0,interpolated,396.84
2013,12,2013-12-01,2013.9579999999999,30.0,trend,397.59
2014,1,2014-01-01,2014.0420000000001,31.0,average,397.85
2014,1,2014-01-01,2014.0420000000001,31.0,interpolated,397.85
2014,1,2014-01-01,2014.0420000000001,31.0,trend,397.56
2014,2,2014-02-01,2014.125,26.0,average,398.01
2014,2,2014-02-01,2014.125,26.0,interpolated,398.01
2014,2,2014-02-01,2014.125,26.0,trend,397.22
2014,3,2014-03-01,2014.2079999999999,24.0,average,399.77
2014,3,2014-03-01,2014.2079999999999,24.0,interpolated,399.77
2014,3,2014-03-01,2014.2079999999999,24.0,trend,398.25
2014,4,2014-04-01,2014.2920000000001,28.0,average,401.38
2014,4,2014-04-01,2014.2920000000001,28.0,interpolated,401.38
2014,4,2014-04-01,2014.2920000000001,28.0,trend,398.49
2014,5,2014-05-01,2014.375,22.0,average,401.78
2014,5,2014-05-01,2014.375,22.0,interpolated,401.78
2014,5,2014-05-01,2014.375,22.0,trend,398.38
2014,6,2014-06-01,2014.4579999999999,28.0,average,401.25
2014,6,2014-06-01,2014.4579999999999,28.0,interpolated,401.25
2014,6,2014-06-01,2014.4579999999999,28.0,trend,398.93
2014,7,2014-07-01,2014.5420000000001,25.0,average,399.1
2014,7,2014-07-01,2014.5420000000001,25.0,interpolated,399.1
2014,7,2014-07-01,2014.5420000000001,25.0,trend,398.67
2014,8,2014-08-01,2014.625,21.0,average,397.03
2014,8,2014-08-01,2014.625,21.0,interpolated,397.03
2014,8,2014-08-01,2014.625,21.0,trend,398.92
2014,9,2014-09-01,2014.7079999999999,21.0,average,395.38
2014,9,2014-09-01,2014.7079999999999,21.0,interpolated,395.38
2014,9,2014-09-01,2014.7079999999999,21.0,trend,398.96
2014,10,2014-10-01,2014.7920000000001,24.0,average,396.03
2014,10,2014-10-01,2014.7920000000001,24.0,interpolated,396.03
2014,10,2014-10-01,2014.7920000000001,24.0,trend,399.43
2014,11,2014-11-01,2014.875,27.0,average,397.28
2014,11,2014-11-01,2014.875,27.0,interpolated,397.28
2014,11,2014-11-01,2014.875,27.0,trend,399.35
2014,12,2014-12-01,2014.9579999999999,29.0,average,398.91
2014,12,2014-12-01,2014.9579999999999,29.0,interpolated,398.91
2014,12,2014-12-01,2014.9579999999999,29.0,trend,399.63
2015,1,2015-01-01,2015.0420000000001,30.0,average,399.98
2015,1,2015-01-01,2015.0420000000001,30.0,interpolated,399.98
2015,1,2015-01-01,2015.0420000000001,30.0,trend,399.74
2015,2,2015-02-01,2015.125,27.0,average,400.28
2015,2,2015-02-01,2015.125,27.0,interpolated,400.28
2015,2,2015-02-01,2015.125,27.0,trend,399.56
2015,3,2015-03-01,2015.2079999999999,24.0,average,401.54
2015,3,2015-03-01,2015.2079999999999,24.0,interpolated,401.54
2015,3,2015-03-01,2015.2079999999999,24.0,trend,400.11
2015,4,2015-04-01,2015.2920000000001,27.0,average,403.28
2015,4,2015-04-01,2015.2920000000001,27.0,interpolated,403.28
2015,4,2015-04-01,2015.2920000000001,27.0,trend,400.47
2015,5,2015-05-01,2015.375,30.0,average,403.96
2015,5,2015-05-01,2015.375,30.0,interpolated,403.96
2015,5,2015-05-01,2015.375,30.0,trend,400.55
2015,6,2015-06-01,2015.4579999999999,28.0,average,402.8
2015,6,2015-06-01,2015.4579999999999,28.0,interpolated,402.8
2015,6,2015-06-01,2015.4579999999999,28.0,trend,400.43
2015,7,2015-07-01,2015.5420000000001,23.0,average,401.31
2015,7,2015-07-01,2015.5420000000001,23.0,interpolated,401.31
2015,7,2015-07-01,2015.5420000000001,23.0,trend,400.87
2015,8,2015-08-01,2015.625,28.0,average,398.93
2015,8,2015-08-01,2015.625,28.0,interpolated,398.93
2015,8,2015-08-01,2015.625,28.0,trend,400.78
2015,9,2015-09-01,2015.7079999999999,25.0,average,397.63
2015,9,2015-09-01,2015.7079999999999,25.0,interpolated,397.63
2015,9,2015-09-01,2015.7079999999999,25.0,trend,401.15
2015,10,2015-10-01,2015.7920000000001,28.0,average,398.29
2015,10,2015-10-01,2015.7920000000001,28.0,interpolated,398.29
2015,10,2015-10-01,2015.7920000000001,28.0,trend,401.63
2015,11,2015-11-01,2015.875,27.0,average,400.16
2015,11,2015-11-01,2015.875,27.0,interpolated,400.16
2015,11,2015-11-01,2015.875,27.0,trend,402.17
2015,12,2015-12-01,2015.9579999999999,30.0,average,401.85
2015,12,2015-12-01,2015.9579999999999,30.0,interpolated,401.85
2015,12,2015-12-01,2015.9579999999999,30.0,trend,402.56
2016,1,2016-01-01,2016.0420000000001,27.0,average,402.52
2016,1,2016-01-01,2016.0420000000001,27.0,interpolated,402.52
2016,1,2016-01-01,2016.0420000000001,27.0,trend,402.28
2016,2,2016-02-01,2016.125,26.0,average,404.04
2016,2,2016-02-01,2016.125,26.0,interpolated,404.04
2016,2,2016-02-01,2016.125,26.0,trend,403.31
2016,3,2016-03-01,2016.2079999999999,29.0,average,404.83
2016,3,2016-03-01,2016.2079999999999,29.0,interpolated,404.83
2016,3,2016-03-01,2016.2079999999999,29.0,trend,403.39
2016,4,2016-04-01,2016.2920000000001,25.0,average,407.42
2016,4,2016-04-01,2016.2920000000001,25.0,interpolated,407.42
2016,4,2016-04-01,2016.2920000000001,25.0,trend,404.61
2016,5,2016-05-01,2016.375,29.0,average,407.7
2016,5,2016-05-01,2016.375,29.0,interpolated,407.7
2016,5,2016-05-01,2016.375,29.0,trend,404.3
2016,6,2016-06-01,2016.4579999999999,26.0,average,406.81
2016,6,2016-06-01,2016.4579999999999,26.0,interpolated,406.81
2016,6,2016-06-01,2016.4579999999999,26.0,trend,404.44
2016,7,2016-07-01,2016.5420000000001,28.0,average,404.39
2016,7,2016-07-01,2016.5420000000001,28.0,interpolated,404.39
2016,7,2016-07-01,2016.5420000000001,28.0,trend,403.95
2016,8,2016-08-01,2016.625,23.0,average,402.25
2016,8,2016-08-01,2016.625,23.0,interpolated,402.25
2016,8,2016-08-01,2016.625,23.0,trend,404.1
2016,9,2016-09-01,2016.7079999999999,24.0,average,401.03
2016,9,2016-09-01,2016.7079999999999,24.0,interpolated,401.03
2016,9,2016-09-01,2016.7079999999999,24.0,trend,404.54
2016,10,2016-10-01,2016.7920000000001,29.0,average,401.57
2016,10,2016-10-01,2016.7920000000001,29.0,interpolated,401.57
2016,10,2016-10-01,2016.7920000000001,29.0,trend,404.91
2016,11,2016-11-01,2016.875,27.0,average,403.53
2016,11,2016-11-01,2016.875,27.0,interpolated,403.53
2016,11,2016-11-01,2016.875,27.0,trend,405.55
2016,12,2016-12-01,2016.9579999999999,29.0,average,404.42
2016,12,2016-12-01,2016.9579999999999,29.0,interpolated,404.42
2016,12,2016-12-01,2016.9579999999999,29.0,trend,405.13
2017,1,2017-01-01,2017.0420000000001,26.0,average,406.13
2017,1,2017-01-01,2017.0420000000001,26.0,interpolated,406.13
2017,1,2017-01-01,2017.0420000000001,26.0,trend,405.89
2017,2,2017-02-01,2017.125,26.0,average,406.42
2017,2,2017-02-01,2017.125,26.0,interpolated,406.42
2017,2,2017-02-01,2017.125,26.0,trend,405.69
2017,3,2017-03-01,2017.2079999999999,23.0,average,407.18
2017,3,2017-03-01,2017.2079999999999,23.0,interpolated,407.18
2017,3,2017-03-01,2017.2079999999999,23.0,trend,405.74
2017,4,2017-04-01,2017.2920000000001,25.0,average,409.0
2017,4,2017-04-01,2017.2920000000001,25.0,interpolated,409.0
2017,4,2017-04-01,2017.2920000000001,25.0,trend,406.2
2017,5,2017-05-01,2017.375,27.0,average,409.65
2017,5,2017-05-01,2017.375,27.0,interpolated,409.65
2017,5,2017-05-01,2017.375,27.0,trend,406.24
2017,6,2017-06-01,2017.4579999999999,26.0,average,408.84
2017,6,2017-06-01,2017.4579999999999,26.0,interpolated,408.84
2017,6,2017-06-01,2017.4579999999999,26.0,trend,406.47
2017,7,2017-07-01,2017.5420000000001,28.0,average,407.07
2017,7,2017-07-01,2017.5420000000001,28.0,interpolated,407.07
2017,7,2017-07-01,2017.5420000000001,28.0,trend,406.63
2017,8,2017-08-01,2017.625,29.0,average,405.07
2017,8,2017-08-01,2017.625,29.0,interpolated,405.07
2017,8,2017-08-01,2017.625,29.0,trend,406.91
2017,9,2017-09-01,2017.7079999999999,26.0,average,403.38
2017,9,2017-09-01,2017.7079999999999,26.0,interpolated,403.38
2017,9,2017-09-01,2017.7079999999999,26.0,trend,406.89
2017,10,2017-10-01,2017.7920000000001,27.0,average,403.64
2017,10,2017-10-01,2017.7920000000001,27.0,interpolated,403.64
2017,10,2017-10-01,2017.7920000000001,27.0,trend,406.99
2017,11,2017-11-01,2017.875,26.0,average,405.14
2017,11,2017-11-01,2017.875,26.0,interpolated,405.14
2017,11,2017-11-01,2017.875,26.0,trend,407.15
2017,12,2017-12-01,2017.9579999999999,31.0,average,406.82
2017,12,2017-12-01,2017.9579999999999,31.0,interpolated,406.82
2017,12,2017-12-01,2017.9579999999999,31.0,trend,407.53
2018,1,2018-01-01,2018.0420000000001,29.0,average,407.98
2018,1,2018-01-01,2018.0420000000001,29.0,interpolated,407.98
2018,1,2018-01-01,2018.0420000000001,29.0,trend,407.74
2018,2,2018-02-01,2018.125,28.0,average,408.35
2018,2,2018-02-01,2018.125,28.0,interpolated,408.35
2018,2,2018-02-01,2018.125,28.0,trend,407.62
2018,3,2018-03-01,2018.2079999999999,28.0,average,409.46
2018,3,2018-03-01,2018.2079999999999,28.0,interpolated,409.46
2018,3,2018-03-01,2018.2079999999999,28.0,trend,408.02
2018,4,2018-04-01,2018.2920000000001,21.0,average,410.26
2018,4,2018-04-01,2018.2920000000001,21.0,interpolated,410.26
2018,4,2018-04-01,2018.2920000000001,21.0,trend,407.45
